nuc,name,category_name,category_code,format,total
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,Books & Libraries,book,Thesis,7
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,Books & Libraries,book,Archived website,1
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Diaries, Letters & Archives",diary,Published,11
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Diaries, Letters & Archives",diary,Unpublished,10
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Diaries, Letters & Archives",diary,Government publication,5
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,Map,24
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,Map/Atlas,18
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",23
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,Object,10
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,Photograph,6
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,Government publication,2
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Images, Maps & Artefacts",image,Art work,1
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Audio book,2413
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Video,567
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Video/Captioned,406
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Sound,174
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Sound/Other sound,145
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Sound/Recorded music,36
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Government publication,47
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Microform,26
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,"Music, Audio & Video",music,Printed music,10
SORRO,Orroroo and Carrieton District Council. Orroroo School Community Library.,Research & Reports,research,Book,201
